Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
211734;Lisala;Lisala;LIQ,Lisala,Lisale,Lizala,Лисале;P;PPL;CD;Congo, Democratic Republic of the;;25;02;;;117464;;418;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;2.15127, 21.51672
212730;Kisangani;Kisangani;FKI,Kisan'nkani,Kisangani,Kisanganis,Kisangáni,Singitini,Stanleystad,Stanleyville,ji sang jia ni,kisang-gani,kisangani,Κισανγκάνι,Кисангани,Кісангані,Կիսանգանի,キサンガニ,基桑加尼,키상가니;P;PPLA;CD;Congo, Democratic Republic of the;;30;01;;;1181788;;400;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;0.51528, 25.19099
215605;Kabare;Kabare;;P;PPL;CD;Congo, Democratic Republic of the;;12;02;;;37034;;1996;Africa/Lubumbashi;2021-09-10;Congo, Democratic Republic of the;-2.49682, 28.79081
215668;Kabalo;Kabalo;KBO,Kabalo;P;PPL;CD;Congo, Democratic Republic of the;;29;07;;;81191;;560;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-6.05255, 26.9143
218253;Bondo;Bondo;Bondo,Djabir;P;PPL;CD;Congo, Democratic Republic of the;;13;06;;;17860;;494;Africa/Lubumbashi;2023-01-20;Congo, Democratic Republic of the;3.81461, 23.68665
2593460;Masina;Masina;;P;PPL;CD;Congo, Democratic Republic of the;;06;00;;;485167;;288;Africa/Kinshasa;2021-09-10;Congo, Democratic Republic of the;-4.38361, 15.39139
2258984;Kinkala;Kinkala;Kinkala;P;PPLA;CG;Congo;;11;;;;12411;;391;Africa/Brazzaville;2025-11-15;Congo;-4.35859, 14.76465
2260409;Divenié;Divenie;Divanie,Divanié,Divegni,Divenie,Divenié,Divina,Divégni,Divénié;P;PPL;CG;Congo;;07;;;;5739;;289;Africa/Brazzaville;2025-11-15;Congo;-2.67722, 12.08556
2260945;Bétou;Betou;BTB,Betou,Bétou;P;PPL;CG;Congo;;06;;;;16221;;340;Africa/Brazzaville;2023-11-29;Congo;3.055, 18.51722
203717;Yangambi;Yangambi;YAN,Yangambi,yang gan bi,yanganbi,yanghamby,yanjamby,yngamby,يانجامبى,يانغامبي,ینگامبی,ヤンガンビ,扬甘比,揚甘比;P;PPL;CD;Congo, Democratic Republic of the;;30;05;;;62082;;459;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;0.76755, 24.43973
214974;Kalemie;Kalemie;Albertstad,Albertville,FMI,Kalemi,Kalemie,Kalemije,Kalemijė,ka lai mi,kallemi,karemi,Калеми,Калемие,Калеміє,カレミ,卡萊米,칼레미;P;PPL;CD;Congo, Democratic Republic of the;;29;02;;;160961;;787;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-5.94749, 29.19471
216449;Gandajika;Gandajika;GDJ,Gandajika;P;PPL;CD;Congo, Democratic Republic of the;;21;06;;;208051;;802;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-6.74504, 23.95328
220448;Aketi;Aketi;Aketi,Akétí,Port Chaltin,a kai di,aketi,akty,akyty,Акети,Акеті,Ակետի,أكيتي,اكيتى,اکتی,აკეტი,アケティ,阿凱蒂,아케티;P;PPL;CD;Congo, Democratic Republic of the;;13;04;;;61437;;380;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;2.73877, 23.78326
11905965;Mangina;Mangina;;P;PPL;CD;Congo, Democratic Republic of the;;11;07;;;55439;;970;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;0.60419, 29.31004
2258261;Dolisie;Dolisie;DIS,Dolisi,Dolisie,Dolisje,Dolizi,Dolosie,Loubomo,Lubomo,dolliji,dorishi,duo li xi,dwlysy,Долиси,Лубомо,دولیسی,ドリシー,多利西,돌리지;P;PPLA;CG;Congo;;07;;;;121000;;332;Africa/Brazzaville;2023-11-29;Congo;-4.19834, 12.66664
220223;Aru;Aru;Aru;P;PPL;CD;Congo, Democratic Republic of the;;17;09;;;45516;;1350;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;2.86218, 30.84138
2258575;Lékana;Lekana;Lecania,Lekana,Lekania,Lékana;P;PPL;CG;Congo;;08;;;;5828;;803;Africa/Brazzaville;2023-11-29;Congo;-2.32528, 14.6
210399;Luputa;Luputa;;P;PPL;CD;Congo, Democratic Republic of the;;21;04;;;54676;;879;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-7.16177, 23.70057
210674;Lukula;Lukula;Lukula,Lukule;P;PPL;CD;Congo, Democratic Republic of the;;27;03;;;46534;;610;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-3.86881, 23.88348
217100;Djugu;Djugu;Djugu;P;PPL;CD;Congo, Democratic Republic of the;;17;05;;;41409;;1674;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;1.91932, 30.50257
2312895;Mbandaka;Mbandaka;Bandaka,Cocquilhatville,Coquilhalville,Coquilhatstad,Coquilhatville,MDK,Mbandaka,Mbándáká,Wangata,eumbandaka,mbandaka,mu ban da ka,mubandaka,Мбандака,مبانداکا,ムバンダカ,姆班达卡,음반다카;P;PPLA;CD;Congo, Democratic Republic of the;;02;01;;;455011;;315;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;0.04865, 18.26034
2313011;Masi-Manimba;Masi-Manimba;MSM,Masi-Manimba;P;PPL;CD;Congo, Democratic Republic of the;;20;12;;;45775;;487;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-4.77549, 17.89095
2315057;Kasangulu;Kasangulu;Kasangulu;P;PPL;CD;Congo, Democratic Republic of the;;08;15;;;45400;;413;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-4.5833, 15.16554
2315728;Gemena;Gemena;GMA,Gemena,Gemene,Гемене;P;PPLA;CD;Congo, Democratic Republic of the;;28;02;;;197159;;420;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;3.25651, 19.77234
2316091;Dibaya-Lubwe;Dibaya-Lubwe;Dibaya,Dibaya Lubue,Dibaya-Lubwe,Diyaba,Diyaba-Lubue,Lubue;P;PPL;CD;Congo, Democratic Republic of the;;20;09;;;55672;;384;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-4.15869, 19.8619
2569660;Oyo;Oyo;Oyo;P;PPL;CG;Congo;;13;;;;20630;;320;Africa/Brazzaville;2023-11-29;Congo;-1.165, 15.97
211069;Lubero;Lubero;Lubero,Luofu;P;PPL;CD;Congo, Democratic Republic of the;;11;05;;;41722;;1871;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-0.15837, 29.23859
220075;Bakwa;Bakwa;Babwa,Bakwa;P;PPL;CD;Congo, Democratic Republic of the;;16;05;;;100575;;666;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;4.1263, 27.39527
2314523;Kimpese;Kimpese;Kimpese,Kimpesse;P;PPL;CD;Congo, Democratic Republic of the;;08;12;;;79539;;326;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-5.5615, 14.43159
2316259;Bulungu;Bulungu;Bulungu;P;PPL;CD;Congo, Democratic Republic of the;;20;04;;;81393;;400;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-4.54437, 18.60364
2255285;Sibiti;Sibiti;SIB,Sibidi,Sibiti;P;PPLA;CG;Congo;;05;;;;33122;;531;Africa/Brazzaville;2023-11-29;Congo;-3.68192, 13.34985
2256294;Ngo;Ngo;Bessala,Bossala,N'Gao,Ngo,N’Gao;P;PPL;CG;Congo;;08;;;;14606;;633;Africa/Brazzaville;2023-11-29;Congo;-2.48722, 15.75556
2258378;Loandjili;Loandjili;Loandjili,Louantili,roanjiri,ロアンジリ;P;PPL;CG;Congo;;15;;;;23204;;7;Africa/Brazzaville;2019-01-09;Congo;-4.75611, 11.85778
2567121;Nzassi;Nzassi;Nzasi,Nzassi;P;PPL;CG;Congo;;04;;;;8585;;10;Africa/Brazzaville;2023-11-29;Congo;-4.98111, 12.03972
2255244;Souanké;Souanke;SOE,Souanke,Souanke-Semne,Souanké,Suangue,Suangué,Zouanke,Zouanké;P;PPL;CG;Congo;;10;;;;5693;;556;Africa/Brazzaville;2023-11-29;Congo;2.05966, 14.13219
2256481;Mvouti;Mvouti;Mvouti,Mvuti,Vouti;P;PPL;CG;Congo;;04;;;;2052;;201;Africa/Brazzaville;2023-11-29;Congo;-4.24639, 12.48889
2257879;Makoua;Makoua;MKJ,Makoua,Makoue;P;PPL;CG;Congo;;13;;;;20550;;324;Africa/Brazzaville;2023-11-29;Congo;0.00694, 15.63333
219057;Beni;Beni;BNC,Beni,New Beni,Nouveau Beni,Бени;P;PPL;CD;Congo, Democratic Republic of the;;11;09;;;140731;;1161;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;0.49113, 29.47306
2259947;Gamboma;Gamboma;GMM,Gamboma;P;PPL;CG;Congo;;08;;;;26718;;356;Africa/Brazzaville;2025-10-14;Congo;-1.87639, 15.86444
2260401;Djambala;Djambala;DJM,Dambala,Djambala,Djamballa;P;PPLA;CG;Congo;;08;;;;15372;;640;Africa/Brazzaville;2025-11-15;Congo;-2.53806, 14.7541
215976;Ilebo;Ilebo;Franqui,Ilebo,PFR,Port-Francqui,Илебо;P;PPL;CD;Congo, Democratic Republic of the;;18;05;;;117245;;440;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-4.33111, 20.58638
2310763;Zongo;Zongo;Zongo;P;PPL;CD;Congo, Democratic Republic of the;;28;06;;;48658;;356;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;4.34283, 18.59447
2315417;Inongo;Inongo;INO,Inongo;P;PPLA;CD;Congo, Democratic Republic of the;;24;02;;;68852;;318;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-1.9275, 18.2881
2315419;Inkisi;Inkisi;;P;PPL;CD;Congo, Democratic Republic of the;;08;13;;;115317;;516;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-5.13122, 15.0541
209856;Malemba-Nkulu;Malemba-Nkulu;Malemba,Malemba-Nkulu;P;PPL;CD;Congo, Democratic Republic of the;;15;05;;;25430;;572;Africa/Lubumbashi;2024-04-08;Congo, Democratic Republic of the;-8.04475, 26.79625
212902;Kindu;Kindu;KND,Kindu,Kindu-Port-Empain,Port de Kindu,Port-Empain,jin du,kindou,kindu,kndw,Кинду,Кінду,کندو,キンドゥ,金杜,킨두;P;PPLA;CD;Congo, Democratic Republic of the;;10;01;;;234651;;464;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-2.94373, 25.92237
922704;Lubumbashi;Lubumbashi;E'ville,Elisabethville,Elizabethstad,Elizabethville,E’ville,FBM,Lubumbashi,Lubumbashi shaary,Lubumbashy,Lubumbasi,Lubumbasis,Lubumbaši,Lubumbašis,Lumumbashi,lu ben ba xi,lubumabasi,lubumbasi,lubumbasi si,lwbmbashy,lwbwmbashy,rubunbashi,Élisabethville,Лубумбаши,Лубумбаши шаары,Лубумбашы,Лубумбаші,לובומבאשי,لوبمباشی,لوبومباشي,لوبومباشی,ਲੂਬੁਮਬਾਸ਼ੀ,ルブンバシ,盧本巴希,루붐바시,루붐바시 시;P;PPLA;CD;Congo, Democratic Republic of the;;14;01;;;2221925;;1260;Africa/Lubumbashi;2024-06-29;Congo, Democratic Republic of the;-11.66089, 27.47938
2316748;Bolobo;Bolobo;Bolobo;P;PPL;CD;Congo, Democratic Republic of the;;24;08;;;47032;;321;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-2.158, 16.23249
2260014;Etoumbi;Etoumbi;Ehtumbi,Etoumbi,Etoumpi,Etumbi,Etumbio,Etumbis,ai tong bi,atwmby,etounbi,etumbi,Ετούμπι,Етумби,Етумбі,Этумби,אטומבי,أتومبي,エトゥンビ,埃通比,에툼비;P;PPL;CG;Congo;;13;;;;11139;;359;Africa/Brazzaville;2023-11-29;Congo;0.02889, 14.90556
2255414;Pointe-Noire;Pointe-Noire;PNR,Pointe-Noire,Puehnt-Nuar,Puent Nuaras,puaengteunualeu,Пуэнт-Нуар,푸앵트누아르;P;PPLA;CG;Congo;;15;;;;1032000;;12;Africa/Brazzaville;2023-11-29;Congo;-4.77609, 11.86352
2260070;Enyellé;Enyelle;Envelle,Envellé,Enyele,Enyelle,Enyellé,Enyielle,Enyiellé,Enyélé;P;PPL;CG;Congo;;06;;;;8697;;361;Africa/Brazzaville;2023-11-29;Congo;2.8075, 18.01167
204318;Wamba;Wamba;Wamba;P;PPL;CD;Congo, Democratic Republic of the;;16;11;;;17373;;796;Africa/Lubumbashi;2021-09-10;Congo, Democratic Republic of the;2.14838, 27.99466
212760;Kirumba;Kirumba;;P;PPL;CD;Congo, Democratic Republic of the;;11;11;;;52041;;1876;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-1.09056, 29.2925
213576;Kayna;Kayna;Kaina,Kayna,Kaïna;P;PPL;CD;Congo, Democratic Republic of the;;11;05;;;51103;;1753;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-0.60927, 29.17249
2256895;Mossendjo;Mossendjo;MSX,Massendjo,Mossendio,Mossendjo;P;PPL;CG;Congo;;07;;;;19104;;448;Africa/Brazzaville;2023-11-29;Congo;-2.94968, 12.70423
2259310;Kibangou;Kibangou;Kibangou;P;PPL;CG;Congo;;04;;;;3069;;117;Africa/Brazzaville;2023-11-29;Congo;-4.16667, 12.06667
205970;Sake;Sake;Sake,sa kai,sake,Саке,サケ,薩凱;P;PPL;CD;Congo, Democratic Republic of the;;11;03;;;17151;;1468;Africa/Lubumbashi;2021-09-10;Congo, Democratic Republic of the;-1.57386, 29.04339
213851;Katanda;Katanda;Katanda,Katenda;P;PPL;CD;Congo, Democratic Republic of the;;11;11;;;42105;;968;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-0.82535, 29.36451
216281;Goma;Goma;GOM,Goma,Ngoma,Nkoma,ge ma,ghwma,goma,gwma,Γκόμα,Гома,غوما,گوما,ゴマ,戈马,고마;P;PPLA;CD;Congo, Democratic Republic of the;;11;01;;;432587;;1518;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-1.67409, 29.22845
217389;Demba;Demba;Demba;P;PPL;CD;Congo, Democratic Republic of the;;23;06;;;22263;;632;Africa/Lubumbashi;2021-09-10;Congo, Democratic Republic of the;-5.49573, 22.26962
217745;Bumba;Bumba;BMB,Boumpa,Bumba,bamba,ben ba,bumba,bunba,bwmba,pumpa,Μπούμπα,Бумба,بامبا,بومبا,बुम्बा,বুম্বা,બુંબા,பூம்பா,బుమ్బా,ಬಂಬಾ,බම්බා,บัมแบร์ก,ბუმბა,ブンバ,奔巴,붐바;P;PPL;CD;Congo, Democratic Republic of the;;25;04;;;154586;;362;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;2.18771, 22.46827
2314935;Kenge;Kenge;Kenge;P;PPL;CD;Congo, Democratic Republic of the;;08;11;;;63317;;241;Africa/Kinshasa;2023-11-29;Congo, Democratic Republic of the;-5.76521, 13.65711
207570;Mwene-Ditu;Mwene-Ditu;Mvene-Ditu,Mwene-Ditu,Мвене-Диту;P;PPL;CD;Congo, Democratic Republic of the;;21;03;;;189177;;970;Africa/Lubumbashi;2021-09-10;Congo, Democratic Republic of the;-7.00906, 23.45278
209161;Miabi;Miabi;Miabi;P;PPL;CD;Congo, Democratic Republic of the;;04;05;;;79929;;782;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-6.22149, 23.39254
211647;Lodja;Lodja;LJA,Lodja,Lodzh,Loja,Лодж;P;PPL;CD;Congo, Democratic Republic of the;;27;03;;;91409;;478;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-3.52105, 23.6005
214481;Kananga;Kananga;KGA,Kananga,Kanange,Lulua,Luluabourg,Luluaburg,ka nan jia,kanang-ga,kananga,kanangha,Кананга,Կանանգա,كانانغا,カナンガ,卡南加,카낭가;P;PPLA;CD;Congo, Democratic Republic of the;;23;01;;;1247168;;643;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-5.89624, 22.41659
922083;Tshilenge;Tshilenge;;P;PPL;CD;Congo, Democratic Republic of the;;22;05;;;116073;;1145;Africa/Lubumbashi;2023-11-29;Congo, Democratic Republic of the;-10.96667, 22.9
