Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
1106614;Pointe aux Piments;Pointe aux Piments;;P;PPL;MU;Mauritius;;16;;;;7556;;7;Indian/Mauritius;2019-07-11;Mauritius;-20.06494, 57.52347
11205637;Lallmatie;Lallmatie;;P;PPL;MU;Mauritius;;;;;;11910;;10;Indian/Mauritius;2025-07-01;Mauritius;-20.01839, 57.58017
935223;Saint-Louis;Saint-Louis;Saint-Louis,Sen-Lui,Сен-Луи;P;PPL;RE;Réunion;;RE;974;9742;97414;53935;;40;Indian/Reunion;2024-01-18;Réunion;-21.28585, 55.41124
921895;Dzumogne;Dzumogne;Dzoumogne,Dzumogne;P;PPL;YT;;;97602;;;;6075;;48;Indian/Mayotte;2024-01-29;;-12.71667, 45.11667
921933;Combani;Combani;;P;PPL;YT;;;97611;;;;6665;;202;Indian/Mayotte;2024-01-29;;-12.8, 45.16667
1090340;Sada;Sada;Sada;P;PPLA;YT;;;97616;;;;9832;;82;Indian/Mayotte;2018-12-04;;-12.85055, 45.10205
1090402;Nyambadao;Nyambadao;Nyambadao;P;PPL;YT;;;97603;;;;1692;;23;Indian/Mayotte;2024-01-29;;-12.89346, 45.20214
1057095;Sakaraha;Sakaraha;Sakaraha,Sakaray;P;PPL;MG;Madagascar;;51;51512;51512011;51512011012;21826;;480;Indian/Antananarivo;2018-09-10;Madagascar;-22.9, 44.53333
1057922;Ranohira;Ranohira;;P;PPL;MG;Madagascar;;24;24216;24216231;24216231004;6000;;723;Indian/Antananarivo;2018-09-10;Madagascar;-22.48333, 45.4
1059949;Maromandia;Maromandia;Maromandia,marwmandya,ماروماندیا;P;PPL;MG;Madagascar;;42;42411;42411090;42411090001;33596;;48;Indian/Antananarivo;2025-09-25;Madagascar;-14.21667, 48.08333
1078171;Ampasimanolotra;Ampasimanolotra;Ampasimanolotra,Brickaville,Brikavil',Vohibinany,brykawyl,vuhibinani,wu xi ba na ni,Брикавиль,بریکاویل,ヴヒビナニ,武希巴納尼;P;PPL;MG;Madagascar;;31;31306;31306010;31306010010;21000;;13;Indian/Antananarivo;2018-09-10;Madagascar;-18.81667, 49.06667
934065;Rouge Terre;Rouge Terre;Rouge Terre,Terre Rouge;P;PPL;MU;Mauritius;;16;;;;10760;;40;Indian/Mauritius;2025-07-01;Mauritius;-20.04333, 57.56833
934649;Cap Malheureux;Cap Malheureux;Cap Malheureux,ma lei lei jiao,馬勒勒角,马勒勒角;P;PPL;MU;Mauritius;;19;;;;4803;;9;Indian/Mauritius;2012-05-05;Mauritius;-19.98417, 57.61417
12022106;Vingt Cinq;Vingt Cinq;;P;PPLA;MU;Mauritius;;21;;;;250;;3;Indian/Mauritius;2019-01-18;Mauritius;-10.38803, 56.61795
1337612;Dhihdhoo;Dhihdhoo;Dhidhdhoo,Dhihdhoo;P;PPLA;MV;Maldives;;36;;;;3039;;8;Indian/Maldives;2022-09-22;Maldives;6.88744, 73.11402
935214;Saint-Pierre;Saint-Pierre;Saint-Pierre,Sent-P'er,ZSE,Сент-Пьер;P;PPL;RE;Réunion;;RE;974;9742;97416;84077;;36;Indian/Reunion;2024-01-18;Réunion;-21.3393, 55.47811
1090191;Bouyouni;Bouyouni;Bouilloni,Bouyouni;P;PPL;YT;;;97602;;;;1948;;11;Indian/Mayotte;2024-01-29;;-12.73462, 45.13914
1090119;Bandraboua;Bandraboua;Bandraboua,M'Gombani;P;PPLA;YT;;;97602;;;;7880;;17;Indian/Mayotte;2018-12-04;;-12.7044, 45.12231
1090240;Kavani;Kavani;Kavani;P;PPLX;YT;;;97611;;;;9740;;22;Indian/Mayotte;2024-01-29;;-12.78447, 45.22299
921726;Ongoni;Ongoni;Ongoni,awngwny,awnjwny,awnqwny,Онгони,أونجوني,اونجونى,اونقونی,اونگونی;P;PPL;KM;Comoros;;01;;;;2058;;19;Indian/Comoro;2013-04-03;Comoros;-12.17028, 44.50694
1059011;Miarinarivo;Miarinarivo;Miarinarivo;P;PPLA;MG;Madagascar;;13;13112;13112010;;13883;;1325;Indian/Antananarivo;2023-12-21;Madagascar;-18.95873, 46.90553
1059136;Merikanjaka;Merikanjaka;Merikanjaka,mrykanjaka,مریکانجاکا;P;PPL;MG;Madagascar;;11;11106;11106310;11106310007;8000;;1560;Indian/Antananarivo;2018-09-10;Madagascar;-19.13333, 47.85
1060673;Manjakandriana;Manjakandriana;Manjakandriana,man zha kan de li ya na,manjakndryana,مانجاکندریانا,曼扎坎德里亞納;P;PPL;MG;Madagascar;;11;11106;11106011;11106011004;23498;;1462;Indian/Antananarivo;2023-12-21;Madagascar;-18.91667, 47.8
1060682;Manja;Manja;Fort Manza,MJA;P;PPLA2;MG;Madagascar;;54;54502;54502010;;0;;256;Indian/Antananarivo;2023-06-28;Madagascar;-21.43333, 44.33333
1063852;Ivato;Ivato;;P;PPL;MG;Madagascar;;25;25217;25217130;25217130002;8000;;240;Indian/Antananarivo;2024-03-15;Madagascar;-22.41667, 47.26667
1064978;Fenoarivo Be;Fenoarivo Be;Fenoarivo,Fenoarivo Afovoany,Fenoarivo Be;P;PPL;MG;Madagascar;;14;14119;14119010;14119010004;19605;;983;Indian/Antananarivo;2018-09-10;Madagascar;-18.43333, 46.56667
1064980;Fenoarivo Atsinanana;Fenoarivo Atsinanana;Fenerive,Fenerive-Atsinanana,Fenerive-Est,Fenoarivo Atsinanana,Fénérive-Atsinanana,Fénérive-Est;P;PPLA;MG;Madagascar;;32;32305;32305010;;44199;;14;Indian/Antananarivo;2023-12-21;Madagascar;-17.38095, 49.40826
934047;Saint Hubert;Saint Hubert;Saint Hubert;P;PPL;MU;Mauritius;;14;;;;4170;;148;Indian/Mauritius;2018-12-05;Mauritius;-20.36417, 57.63833
934095;Rivière des Anguilles;Riviere des Anguilles;River des Anguilles,River-dez-Angij,Riviere des Anguilles,Rivière des Anguilles,Ривер-дез-Ангий;P;PPL;MU;Mauritius;;20;;;;9927;;151;Indian/Mauritius;2024-02-01;Mauritius;-20.493, 57.563
1106660;Ecroignard;Ecroignard;Ecroignard;P;PPL;MU;Mauritius;;13;;;;5952;;81;Indian/Mauritius;2018-12-06;Mauritius;-20.22611, 57.73611
1337610;Thinadhoo;Thinadhoo;Thinadhoo;P;PPLA;MV;Maldives;;35;;;;6376;;7;Indian/Maldives;2016-04-10;Maldives;0.5306, 72.99969
