Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3426691;Stanley;Stanley;PSY,Port Stanley,Port Stenli,Port Stenlis,Port-Stehnli,Port-Stenli,Porto Arxentino/Stanley,Puerto Archentinas/Stenlis,Puerto Argentino,Puerto Stanley,Stanlef,Stanlejo,Stanley,Stanley Harbour,Stehnli,Stenli,Stenlis,astnly  jzayr falklnd,asٹynlے  jzayr faklynڈ,icutanli,porta stenli,seutaenli,si tan li,si tan li gang,stanly,stnly,sutanre,sutanri,Στάνλεϋ,Порт Стенли,Порт-Стенлі,Порт-Стэнли,Стенли,Стэнлі,Պորտ Սթենլի,סטאנלי,סטנלי,استنلی، جزایر فالکلند,اسٹینلے، جزائر فاکلینڈ,ستانلي,سٹینلے,पोर्ट स्टॅन्ली,இசுடான்லி,സ്റ്റാൻലി,สแตนลีย์,スタンリー,スタンレー,斯坦利,斯坦利港,스탠리;P;PPLC;FK;Falkland Islands (Malvinas);;00;;;;2213;;28;Atlantic/Stanley;2023-10-26;Falkland Islands (Malvinas);-51.69382, -57.85701
2610806;Vágur;Vagur;Vaag,Vag,Vagur,Vaguras,Voavur,Våg,Вагур,Воавур;P;PPL;FO;Faeroe Islands;DK;SU;49;;;1363;;144;Atlantic/Faroe;2023-01-03;Faeroe Islands;61.47324, -6.81185
2618119;Kunoy;Kunoy;Kounoi,Kuno,Kuno Bygd,Kunoj,Kunoy,Kunoyarbygd,Kunö,Kunö Bygd,Vostrau Kunoj,kun dao,kunoi dao,qwnwy,Κούνοϊ,Востраў Куной,Куной,קונוי,クノイ島,昆岛;P;PPLA2;FO;Faeroe Islands;;NO;6;;;70;;358;Atlantic/Faroe;2018-03-09;Faeroe Islands;62.30388, -6.64754
3413604;Selfoss;Selfoss;Arborg,Sel'fas,Sel'foss,Selfos,Selfosas,Selfoss,Selfossi,sai er fu si,selaphasa,selposeu,serufosu,slfws,slpws,sylfws,Árborg,Σέλφος,Селфос,Сельфас,Сельфосс,סלפוס,سلفوس,سیلفوس,সেলফস,セールフォス,塞尔福斯,셀포스;P;PPLA;IS;Iceland;;42;8200;;;9000;;16;Atlantic/Reykjavik;2023-02-09;Iceland;63.93311, -20.99712
3413727;Sandgerði;Sandgerdi;Sandgerdi,Sandgerdis,Sandgerði,Sandgerðis,Sangerdhi;P;PPL;IS;Iceland;;43;2507;;;1546;;12;Atlantic/Reykjavik;2020-11-29;Iceland;64.03762, -22.70799
2264557;Ponta do Sol;Ponta do Sol;Ponta do Sol,Ponta nto Sol,Πόντα ντο Σολ;P;PPL;PT;Portugal;;10;3105;310503;;4235;;76;Atlantic/Madeira;2017-09-27;Portugal;32.6798, -17.1
2270258;Caniço;Canico;Canico,Caniço;P;PPLA3;PT;Portugal;;10;3108;310803;;23368;;216;Atlantic/Madeira;2019-10-10;Portugal;32.65078, -16.83749
3372562;Nordeste;Nordeste;Nossa Senhora Rosario,Senhora do Rosario,Senhora do Rosário,Senhora do Rozario;P;PPL;PT;Portugal;;23;4202;420204;;4937;;171;Atlantic/Azores;2025-09-16;Portugal;37.83333, -25.15
3372781;Ponta Garça;Ponta Garca;Ponta Garca,Ponta Garça,Ponta da Garca;P;PPL;PT;Portugal;;23;4206;420602;;3547;;85;Atlantic/Azores;2020-06-10;Portugal;37.71667, -25.36667
3372863;Mosteiros;Mosteiros;Mosteiros;P;PPL;PT;Portugal;;23;4203;420311;;1123;;6;Atlantic/Azores;2023-10-24;Portugal;37.89324, -25.82059
3372952;Lajes;Lajes;Lagens,Lajens,Lajes,TER;P;PPL;PT;Portugal;;23;4302;430206;;3744;;67;Atlantic/Azores;2018-03-15;Portugal;38.76352, -27.10336
3372953;Lajes;Lajes;Lagens,Lagens do Pico,Lages-do-Pico,Lajes,Lajes do Pico,Villa das Lagens;P;PPL;PT;Portugal;;23;4601;460102;;4711;;8;Atlantic/Azores;2018-05-17;Portugal;38.39529, -28.2522
3418076;Borgarnes;Borgarnes;Borganes,Borgarbyggd,Borgarbyggð,Borgarnes,Borgarnesas,Borgarnesi,Borqarnes,bo er jia nei si,boleugaleuneseu,borgarnesi,borugarunesu,Боргарнес,Борґарнес,Բորգարնես,ბორგარნესი,ボルガルネース,博尔加内斯,보르가르네스;P;PPLA;IS;Iceland;;45;3609;;;1875;;1;Atlantic/Reykjavik;2023-02-09;Iceland;64.53834, -21.92064
3374117;Nova Sintra;Nova Sintra;Nova Sintra,Vila Nova Cinteus,Vila Nova Sintra,Vila de Nova Cintra,Vila de Nova Sintra;P;PPLA;CV;Cape Verde;;02;;;;2225;;496;Atlantic/Cape_Verde;2023-11-29;Cape Verde;14.87139, -24.69556
3374794;Calheta;Calheta;;P;PPLA;CV;Cape Verde;;19;;;;6329;;7;Atlantic/Cape_Verde;2023-11-29;Cape Verde;15.18613, -23.59228
13353871;Sandys Parish;Sandys Parish;;P;PPLL;BM;Bermuda;;08;;;;7653;;1;Atlantic/Bermuda;2025-06-02;Bermuda;32.29637, -64.86931
2511180;Santa Cruz de la Palma;Santa Cruz de la Palma;SPC,Santa Cruz de La Palma,Santa Cruz de la Palma,Santa-Krus-de-la-Pal'ma,Санта-Крус-де-ла-Пальма;P;PPL;ES;Spain;;53;TF;38037;;15674;;18;Atlantic/Canary;2021-11-01;Spain;28.68351, -17.76421
2511440;San Bartolomé de Tirajana;San Bartolome de Tirajana;San Bartolome Tirajana,San Bartolome de Tirajana,San Bartolomé Tirajana,San Bartolomé de Tirajana;P;PPL;ES;Spain;;53;GC;35019;;53588;;902;Atlantic/Canary;2021-11-01;Spain;27.92481, -15.57329
2521706;Antigua;Antigua;La Antigua;P;PPLA3;ES;Spain;;53;GC;35003;;11948;;263;Atlantic/Canary;2025-07-29;Spain;28.42307, -14.01379
3426466;Grytviken;Grytviken;Gritviken,Griutvikenas,Grjutviken,Grutviken,Grytviken,Qryotviken,geuliteubiken,gritavikena,grytwwyqn,gu li de wei ken,guritobiken,krit wi khen,Грутвикен,Грутвікен,Грютвикен,Грютвікен,גריטוויקן,ग्रिटविकेन,กริตวีเคน,グリトビケン,古利德維肯,그리트비켄;P;PPLC;GS;;GB;00;;;;2;;4;Atlantic/South_Georgia;2018-07-15;;-54.28111, -36.5092
2619693;Hoyvík;Hoyvik;Gojvik,Hojvig,Hojvikas,Hoyvig,Hoyvik,Hoyvík,Höjvig,Khojvik,Khojvujk,Гойвік,Хойвуйк,Хойвік,ჰოივიკი;P;PPL;FO;Faeroe Islands;DK;ST;29;;;4618;;76;Atlantic/Faroe;2023-01-03;Faeroe Islands;62.03407, -6.78127
2621808;Fuglafjørður;Fuglafjordur;Fuglaf'jorur,Fuglaf'ordur,Fuglafjoerdur,Fuglafjordur,Fuglafjorduras,Fuglafjörður,Fuglafjørður,Fuglefiord,Fuglefjord,Vjoska Fuglafijordur,Вёска Фуглафіёрдур,Фуглафьордур,Фуглафьёрур;P;PPLA;FO;Faeroe Islands;DK;OS;;;;1542;;30;Atlantic/Faroe;2018-07-15;Faeroe Islands;62.24398, -6.81395
2261658;Vila Baleira;Vila Baleira;Vila Baleira,Vila de Porto Santo;P;PPLA2;PT;Portugal;;10;3201;320101;;0;;11;Atlantic/Madeira;2024-12-09;Portugal;33.05919, -16.33371
3372769;Porto Martins;Porto Martins;Porto Martins;P;PPL;PT;Portugal;;23;4302;430211;;1001;;10;Atlantic/Azores;2018-05-21;Portugal;38.68146, -27.05835
2619734;Hov;Hov;Hov,Hove;P;PPLA2;FO;Faeroe Islands;;SU;47;;;149;;34;Atlantic/Faroe;2019-04-29;Faeroe Islands;61.50684, -6.75993
3416706;Hafnarfjörður;Hafnarfjoerdur;Chafnarfiordour,Gapnarfjordur,Habnarfjorduras,Habnarfyordyur,Hafnarfirdi,Hafnarfirði,Hafnarfjardar,Hafnarfjardarkaupstadur,Hafnarfjarðar,Hafnarfjarðarkaupstaður,Hafnarfjoerdur,Hafnarfjordur,Hafnarfjörður,Halfnarfjordur,Halfnarfjorður,Khabnarf'ordjur,Khabnarfijordur,Khabnarfjerdir,Khapnarf'ordjur,ha fu na fu yue du er,habnarpiorduri,hafnarfywrdwr,hafunarufiyoruzuuru,hapeunaleupioeleudwileu,hpnrpyyrdyr,Χαφναρφιόρδουρ,Гапнарфйордур,Хабнарфьордюр,Хабнарфіёрдур,Хабнарфјердир,Хапнарфьордюр,Հաբնարֆյորդյուր,הפנרפיירדיר,هافنارفيوردور,ჰაბნარფიორდური,ハフナルフィヨルズゥル,哈夫纳夫约杜尔,하프나르피외르뒤르;P;PPL;IS;Iceland;;39;1400;;;29971;;39;Atlantic/Reykjavik;2022-10-03;Iceland;64.0671, -21.93774
3418653;Akranes;Akranes;Akranes,Akranesas,Akranesi,Akraneskaupstadur,Akraneskaupstaður,Skipaskagi,a ke la nei si,akeulaneseu,akuranesu,Ακρανές,Акранес,אקרנס,აკრანესი,アクラネース,阿克拉内斯,아크라네스;P;PPLA2;IS;Iceland;;45;3000;;;7411;;8;Atlantic/Reykjavik;2023-01-13;Iceland;64.32179, -22.0749
3374165;Tarrafal de São Nicolau;Tarrafal de Sao Nicolau;Tarrafal;P;PPLA;CV;Cape Verde;;27;;;;4371;;4;Atlantic/Cape_Verde;2023-11-29;Cape Verde;16.56622, -24.35793
3374210;São Filipe;Sao Filipe;Luz,SFL,Saint Philip,Sao Filipe,São Filipe,Vila de Sao Filippe,Vila de São Filippe,sheng fei li pu xian,聖菲利普縣;P;PPLA;CV;Cape Verde;;18;;;;10097;40;103;Atlantic/Cape_Verde;2023-11-29;Cape Verde;14.8961, -24.49556
2520069;Carrizal;Carrizal;Carrizal de Ingenio,El Carrizal;P;PPL;ES;Spain;;53;GC;35011;;22000;;84;Atlantic/Canary;2016-10-08;Spain;27.91161, -15.40558
2521309;Barlovento;Barlovento;;P;PPLA3;ES;Spain;;53;TF;38007;;2334;;575;Atlantic/Canary;2012-02-15;Spain;28.82708, -17.80377
2611396;Tórshavn;Torshavn;Havn,THorshoefn,THunreshaefen,Thori Portus,Thorshavn,Torsavno,Torschavn,Torsgavn,Torshamn,Torshaunas,Torshavn,Torshgavn,Torshkhavn,Torskhaun,Torskhavn,Torŝavno,Tourshavna,Touršhavna,Tórshavn,lei shen gang,thosa'una,thxrs hea n,toleuseuhaun,tosuhaun,tuo er si gang,twshhafn,twshhawn,tۆrshawn,Þunreshæfen,Þórshöfn,Τόρσχαβν,Торсгавн,Торсхавн,Торсхаўн,Торшгавн,Торшхавн,Տորսհավն,טורסהאבן,تورشھاون,توشهافن,توشهاون,تۆرشاون,ਥੋਸ਼ਾਊਨ,ทอร์สเฮาน์,ტორსჰავნი,トースハウン,托爾斯港,雷神港,토르스하운;P;PPLC;FO;Faeroe Islands;DK;ST;29;;;13200;;1;Atlantic/Faroe;2024-01-07;Faeroe Islands;62.00973, -6.77164
2613477;Skúvoy;Skuvoy;Skuo,Skuo Bygd,Skuvoy,Skuvoyarbygd,Skuö,Skuö Bygd,Skúvoy,Skúvoyarbygd;P;PPLA2;FO;Faeroe Islands;;SA;43;;;53;;20;Atlantic/Faroe;2019-04-29;Faeroe Islands;61.77103, -6.80501
2270408;Calheta;Calheta;Calheta,Kal'eta,ka lie ta,kallyeta,qlyyth,Кальета,Кальєта,קלייטה,卡列塔,칼례타;P;PPL;PT;Portugal;;10;3101;310102;;1618;;287;Atlantic/Madeira;2023-01-20;Portugal;32.72753, -17.17893
3372588;São Sebastião;Sao Sebastiao;;P;PPL;PT;Portugal;;23;4301;430119;;2096;;155;Atlantic/Azores;2018-03-01;Portugal;38.66584, -27.08976
3372643;Santa Cruz das Flores;Santa Cruz das Flores;FLW,Santa Cruz,Santa Cruz Flores,Santa Cruz das Flores,Santa Kruz das Floresas,Santa Kruz das Florešas,Santa-Krush-dash-Florish,Vila de Santa Cruz,santakeuluseudaseupeulloleuseu,sheng ke lu shen da shen fu luo li shen,Санта-Круш-даш-Флориш,聖克魯什達什弗洛里什,산타크루스다스플로르스;P;PPLA2;PT;Portugal;;23;4802;480204;;1725;;27;Atlantic/Azores;2020-10-23;Portugal;39.45782, -31.12989
3372770;Porto Judeu;Porto Judeu;Port Judea,Porto Judeu;P;PPL;PT;Portugal;;23;4301;430109;;2501;;23;Atlantic/Azores;2018-03-01;Portugal;38.64814, -27.11944
3415761;Hveragerði;Hveragerdi;Hveragerdi,Hveragerdis,Hveragerdisbaer,Hveragerði,Hveragerðis,Hveragerðisbær,kuberageruji,kuvuerageruji,クベラゲルジ,クヴェラゲルジ;P;PPL;IS;Iceland;;42;8716;;;2288;;53;Atlantic/Reykjavik;2016-12-03;Iceland;64.00039, -21.18602
2264440;Porto da Cruz;Porto da Cruz;Porto da Cruz;P;PPL;PT;Portugal;;10;3104;310404;;2597;;220;Atlantic/Madeira;2018-03-01;Portugal;32.76667, -16.83333
2268746;Curral das Freiras;Curral das Freiras;Curral das Freiras,Kurral-dash-Frejrash,Куррал-даш-Фрейраш;P;PPL;PT;Portugal;;10;3102;310202;;1673;;435;Atlantic/Madeira;2011-09-04;Portugal;32.72029, -16.96993
2270361;Campanário;Campanario;Campanario,Campanário;P;PPL;PT;Portugal;;10;3107;310701;;3987;;234;Atlantic/Madeira;2011-10-21;Portugal;32.66578, -17.03576
3373269;Cabouco;Cabouco;Cabouco;P;PPL;PT;Portugal;;23;4201;420102;;1921;;184;Atlantic/Azores;2018-01-31;Portugal;37.76667, -25.56667
3416888;Grindavík;Grindavik;Grindavik,Grindavikas,Grindavikur,Grindavikurbaer,Grindavík,Grindavíkur,Grindavíkurbær,Gryndavik,ge lin da wei ke,geulindabikeu,gurindavuiku,Гриндавик,Грындавік,Ґріндавік,グリンダヴィーク,格林达维克,그린다비크;P;PPL;IS;Iceland;;43;2300;;;2856;;1;Atlantic/Reykjavik;2019-09-05;Iceland;63.83849, -22.43931
8643948;Laugar;Laugar;Laugar,Reykjadalur;P;PPL;IS;Iceland;;40;6612;;;1001;;40;Atlantic/Reykjavik;2025-01-28;Iceland;65.72159, -17.37352
2511287;San Miguel De Abona;San Miguel De Abona;San Miguel De Abona;P;PPL;ES;Spain;;53;TF;38035;;16179;;601;Atlantic/Canary;2015-12-04;Spain;28.09826, -16.61708
2512465;Playa Blanca;Playa Blanca;Plagia Blan'ka,Plajja Blanka,Playa Blanca,QLY,alsht alabyd,spiaggia di Blanca,Πλάγια Μπλάνκα,Плайя Бланка,الشط الابيض,プラジャ・ブランカ;P;PPL;ES;Spain;;53;GC;35034;;10000;;16;Atlantic/Canary;2015-08-25;Spain;28.86426, -13.82814
2521519;Arucas;Arucas;Arucas,Arukas,Арукас;P;PPLA3;ES;Spain;;53;GC;35006;;36259;;280;Atlantic/Canary;2012-03-04;Spain;28.11983, -15.52325
2521692;Arafo;Arafo;Arafo,Arato;P;PPLA3;ES;Spain;;53;TF;38004;;5375;;500;Atlantic/Canary;2012-03-04;Spain;28.33971, -16.42244
3374336;Porto Novo;Porto Novo;Carvoeiros,Vila do Porto Novo,Vila do Pôrto Novo,alto de peixim;P;PPLA;CV;Cape Verde;;21;;;;11138;;9;Atlantic/Cape_Verde;2023-11-29;Cape Verde;17.01969, -25.06471
2510573;Teguise;Teguise;Teguise;P;PPLA3;ES;Spain;;53;GC;35024;;19418;;286;Atlantic/Canary;2012-03-04;Spain;29.06049, -13.56397
2511091;Santa Úrsula;Santa Ursula;Santa Ursula,Santa Úrsula;P;PPLA3;ES;Spain;;53;TF;38039;;14013;;283;Atlantic/Canary;2012-03-04;Spain;28.42613, -16.48876
2512144;Puntagorda;Puntagorda;;P;PPLA3;ES;Spain;;53;TF;38029;;1659;;682;Atlantic/Canary;2015-06-25;Spain;28.7749, -17.97741
2614265;Sandavágur;Sandavagur;Sadevaag,Sandavagur,Sandavaguras,Sandavoavur,Sandavágur,Sandevaag,Sandevag,Sandevåg,Сандавоавур;P;PPLA2;FO;Faeroe Islands;;VG;34;;;779;;38;Atlantic/Faroe;2019-04-29;Faeroe Islands;62.05372, -7.14982
2516474;Icod de los Vinos;Icod de los Vinos;Icod,Icod de los Vinos,Ikod-de-los-Vinos,akwd dy lws fynws,aykd d ls byns,yi ke de luo si wei nuo si,Ікод-де-лос-Вінос,Икод-де-лос-Винос,إكود دي لوس فينوس,ایکد د لس بینس,伊科德洛斯维诺斯;P;PPLA3;ES;Spain;;53;TF;38022;;24024;;219;Atlantic/Canary;2012-03-04;Spain;28.37241, -16.71188
3372583;São Vicente;Sao Vicente;Sao Vicente,Sao Vicente Ferreira,São Vicente,São Vicente Ferreira;P;PPL;PT;Portugal;;23;4203;420321;;2361;;108;Atlantic/Azores;2018-03-01;Portugal;37.81829, -25.66583
3372707;Ribeira Grande;Ribeira Grande;Ribeira Grande;P;PPL;PT;Portugal;;23;;;;5198;;-9999;Atlantic/Azores;2018-12-04;Portugal;38.51667, -28.7
3373200;Castelo Branco;Castelo Branco;Castello Branco,Castelo Branco;P;PPL;PT;Portugal;;23;4701;470102;;1309;;47;Atlantic/Azores;2018-03-01;Portugal;38.52198, -28.71365
3373347;Angústias;Angustias;Angushtiash,Angustias,Angústias,Ангуштиаш;P;PPL;PT;Portugal;;23;4701;470106;;2418;;15;Atlantic/Azores;2018-03-15;Portugal;38.52547, -28.63132
3415720;Hvolsvöllur;Hvolsvoellur;Hvolsvallar,Hvolsvelli,Hvolsvoell,Hvolsvoellur,Hvolsvollur,Hvolsvöll,Hvolsvöllur,Khvol'svjodlur,Rangarthing eystra,Rangárþing eystra,huo er si wo de lu er,keubolseuboedeullwileu,kuvuorusuvuoruru,Хвольсвёдлур,クヴォルスヴォールル,霍爾斯沃德呂爾,크볼스뵈들뤼르;P;PPL;IS;Iceland;;42;8613;;;1036;;46;Atlantic/Reykjavik;2022-01-14;Iceland;63.75069, -20.22454
2270843;Boaventura;Boaventura;Boaventura;P;PPL;PT;Portugal;;10;3110;311001;;1221;;252;Atlantic/Madeira;2018-03-01;Portugal;32.81846, -16.97268
3372677;Rosto de Cão;Rosto de Cao;Rosto de Cao,Rosto de Cão,Rosto do Cao,Rosto do Cão;P;PPL;PT;Portugal;;23;4203;420314;;7880;;1;Atlantic/Azores;2025-05-01;Portugal;37.74447, -25.64049
3372767;Povoação;Povoacao;Povoacao,Povoacao do Campo,Povoação;P;PPL;PT;Portugal;;23;4204;420405;;2161;;81;Atlantic/Azores;2020-06-10;Portugal;37.75, -25.25
3372988;Horta;Horta;HOR,Horta,Orta,ao er ta,awrta,hwrth,oleuta,Орта,הורטה,اورتا,ორტა,奧爾塔,오르타;P;PPL;PT;Portugal;;23;4701;470108;;6572;;12;Atlantic/Azores;2023-09-28;Portugal;38.53737, -28.62615
3373051;Fonte Bastardo;Fonte Bastardo;Fonte Bastardo,Fonte do Bastardo,Fonte do Bustardo;P;PPL;PT;Portugal;;23;4302;430204;;1278;;127;Atlantic/Azores;2018-05-21;Portugal;38.69201, -27.07942
3373348;Angra do Heroísmo;Angra do Heroismo;Angra,Angra do Eroizmo,Angra do Heroismas,Angra do Heroismo,Angra do Heroišmas,Angra do Heroísmo,Angra du Ehroizhmu,Angra-du-Ehroishmu,Ankra nto Eroismo,Aнгра ду Эроижму,angra dw hrwyysmw,angra-du-eroizhmu,ying xiong gang,Άγκρα ντο Ερόϊσμο,Ангра до Ероизмо,Ангра-ду-Эроишму,آنگرا دو هروئیسمو,ანგრა-დუ-ეროიჟმუ,アングラ・ド・エロイズモ,英雄港;P;PPL;PT;Portugal;;23;4301;430102;;12045;;1;Atlantic/Azores;2023-09-27;Portugal;38.6539, -27.21839
3372653;Santa Bárbara;Santa Barbara;Santa Barbara,Santa Bárbara;P;PPL;PT;Portugal;;23;4301;430113;;1274;;177;Atlantic/Azores;2018-02-27;Portugal;38.69608, -27.33907
3372901;Maia;Maia;Maia;P;PPL;PT;Portugal;;23;4205;420505;;1900;;29;Atlantic/Azores;2018-03-01;Portugal;37.83247, -25.38976
3373251;Calheta;Calheta;Calheta,Calhetas,Kal'eta,ka lie ta,kallyeta,Кальета,卡列塔,칼례타;P;PPL;PT;Portugal;;23;4501;450101;;3773;;21;Atlantic/Azores;2018-02-27;Portugal;38.60186, -28.01792
3373300;Biscoitos;Biscoitos;Biscoitos,Biscoutos,Bishkojtush,Sao Pedro Biscoutos,São Pedro Biscoutos,Бишкойтуш;P;PPL;PT;Portugal;;23;4302;430202;;1425;;176;Atlantic/Azores;2012-01-17;Portugal;38.78333, -27.25
2611060;Tvøroyri;Tvoroyri;Tvaera,Tvaeraa,Tvaora,Tvera,Tveraa,Tverå,Tvioroiris,Tvjorojri,Tvorovri,Tværaa,Tværå,Tvörovri,Твёройри;P;PPLA;FO;Faeroe Islands;DK;SU;45;;;862;;46;Atlantic/Faroe;2022-08-13;Faeroe Islands;61.55557, -6.81109
2618855;Kirkja;Kirkja;Kirke,Kirkja;P;PPLA2;FO;Faeroe Islands;;NO;1;;;31;;40;Atlantic/Faroe;2020-10-21;Faeroe Islands;62.31851, -6.31646
2514042;Maspalomas;Maspalomas;Maspalomas,ma si pa luo ma si,masuparomasu,msplwms,Маспаломас,מספלומס,マスパロマス,馬斯帕洛馬斯,马斯帕洛马斯;P;PPL;ES;Spain;;53;GC;35019;;36065;;32;Atlantic/Canary;2021-11-02;Spain;27.76056, -15.58602
2515118;La Victoria de Acentejo;La Victoria de Acentejo;La Victoria de Acentejo;P;PPL;ES;Spain;;53;TF;38051;;9040;;481;Atlantic/Canary;2021-11-02;Spain;28.43231, -16.46232
2515270;Las Palmas de Gran Canaria;Las Palmas de Gran Canaria;Kanaria Handiko Las Palmas,LPA,Las Palmas,Las Palmas de G.C.,Las Palmas de Gran Canaria,Las Palmas de Gran Kanaria,Las-Pal'mas-de-Gran-Kanarija,Laspalmasa,Laspalmaso,Les Palmes de Gran Canaria,Les Palmes de Gran Canària,Palmas,Palmas de Gran Canaria,la si pa er ma si,Лас Палмас де Гран Канариа,Лас-Пальмас-де-Гран-Канария,ラス・パルマス・デ・グラン・カナリア,拉斯帕尔马斯;P;PPLA;ES;Spain;;53;GC;35016;;383516;;122;Atlantic/Canary;2025-10-22;Spain;28.10178, -15.41573
2517717;Firgas;Firgas;Firgas;P;PPLA3;ES;Spain;;53;GC;35008;;7106;;510;Atlantic/Canary;2012-03-04;Spain;28.10711, -15.56299
3412093;Vestmannaeyjar;Vestmannaeyjar;VEY,Vestmannaehjjar,Vestmannaeyja,Vestmannaeyjar,Vestmannaeyjum,Вестманнаэйяр;P;PPL;IS;Iceland;;42;8000;;;4219;;25;Atlantic/Reykjavik;2025-03-18;Iceland;63.44273, -20.27339
8644037;Reykjanesbær;Reykjanesbaer;Reykjanesbae,Reykjanesbaejar,Reykjanesbaer,Reykjanesbar,Reykjanesbæ,Reykjanesbæjar,Reykjanesbær;P;PPL;IS;Iceland;;43;2000;;;19724;;13;Atlantic/Reykjavik;2022-10-03;Iceland;63.99813, -22.56111
3374346;Ponta do Sol;Ponta do Sol;Sol Point;P;PPL;CV;Cape Verde;;07;;;;3300;;22;Atlantic/Cape_Verde;2023-11-29;Cape Verde;17.20171, -25.09217
3374462;Mindelo;Mindelo;Mihdelo,Mindelas,Mindello,Mindelo,Mindelu,Mintelo,mindellu,mindero,ming de lu,Μιντέλο,Минделу,Мінделу,ミンデロ,明德盧,민델루;P;PPLA;CV;Cape Verde;;11;;;;69013;;44;Atlantic/Cape_Verde;2023-11-29;Cape Verde;16.89014, -24.98042
3374211;São Domingos;Sao Domingos;San-Domingos,Сан-Домингос;P;PPLA;CV;Cape Verde;;17;;;;2960;;327;Atlantic/Cape_Verde;2023-11-29;Cape Verde;15.02438, -23.5625
3573197;Hamilton;Hamilton;BDA,Chamilton,Gamil'tan,Gamil'ton,Hamilton,Hamilton pa Bermuda,Hamilton på Bermuda,Hamiltonas,Hamiltono,Khamilton,Khamiltun,amiltan,ha mi er dun,haemilteon,hamiruton,hamyltwn,hemiltana,hmyltwn,Χάμιλτον,Гамильтон,Гамільтан,Гамільтон,Хамилтон,Хамилтън,המילטון,هاميلتون,همیلتون,ہیملٹن,हॅमिल्टन,ஆமில்டன்,แฮมิลตัน,ჰამილტონი,ハミルトン,哈密尔顿,해밀턴;P;PPLC;BM;Bermuda;;03;;;;902;;22;Atlantic/Bermuda;2019-09-05;Bermuda;32.2949, -64.78303
3373377;Água de Pau;Agua de Pau;Agua de Pau,Água de Pau;P;PPL;PT;Portugal;;23;4201;420101;;3058;;105;Atlantic/Azores;2018-03-01;Portugal;37.72142, -25.5117
3414079;Ólafsvík;Olafsvik;OLI,Olafsvik,Oulafsvik,Oulafsvikas,ollapeuseubikeu,ou la fu si wei ke,Ólafsvík,Оулафсвик,Оулафсвік,Оўлафсвік,ოულაფსვიკი,歐拉夫斯維克,올라프스비크;P;PPL;IS;Iceland;;45;3714;;;1010;;-9999;Atlantic/Reykjavik;2019-09-05;Iceland;64.89429, -23.70918
2510455;Tinajo;Tinajo;Tinajo;P;PPLA3;ES;Spain;;53;GC;35029;;5228;;217;Atlantic/Canary;2012-03-04;Spain;29.06326, -13.67647
2511012;Sauzal;Sauzal;El Sauzal,Sauzal;P;PPL;ES;Spain;;53;TF;38041;;8172;;681;Atlantic/Canary;2012-01-19;Spain;28.46667, -16.41667
2517763;Fasnia;Fasnia;Fasnea,Fasnia;P;PPLA3;ES;Spain;;53;TF;38012;;2777;;429;Atlantic/Canary;2012-03-04;Spain;28.23638, -16.43886
2613660;Skopun;Skopun;Skopen,Skopun;P;PPLA2;FO;Faeroe Islands;DK;SA;40;;;457;;68;Atlantic/Faroe;2022-08-31;Faeroe Islands;61.90285, -6.88234
2614212;Sandur;Sandur;Sand,Sandur,Sanduras,Сандур,סאנדור;P;PPLA;FO;Faeroe Islands;;SA;;;;608;;113;Atlantic/Faroe;2009-07-20;Faeroe Islands;61.8425, -6.80778
2617844;Leirvík;Leirvik;Lajrvujk,Leirvik,Leirvikas,Leirvík,Lervig,Lorvik,Lorvík,lai er wei ke,Λέιρβικ,Лайрвуйк,莱尔维克;P;PPL;FO;Faeroe Islands;;OS;;;;1048;;55;Atlantic/Faroe;2023-01-03;Faeroe Islands;62.20992, -6.69284
3412589;Þorlákshöfn;THorlakshoefn;THorlakshafnar,THorlakshoefn,Thorlakshofn,Þorlákshafnar,Þorlákshöfn;P;PPL;IS;Iceland;;42;8717;;;2037;;6;Atlantic/Reykjavik;2025-10-30;Iceland;63.85591, -21.38337
13353869;Warwick Parish;Warwick Parish;;P;PPLL;BM;Bermuda;;11;;;;8615;;1;Atlantic/Bermuda;2025-06-02;Bermuda;32.26574, -64.80922
2511994;Realejo Alto;Realejo Alto;Realejo Alto;P;PPL;ES;Spain;;53;TF;38026;;35963;;390;Atlantic/Canary;2012-01-19;Spain;28.37645, -16.58575
2513978;Mazo;Mazo;El Pueblo,Mazo;P;PPL;ES;Spain;;53;TF;38053;;4805;;464;Atlantic/Canary;2012-01-19;Spain;28.60906, -17.77801
3374351;Pombas;Pombas;Pombas,Vila das Pombas;P;PPLA;CV;Cape Verde;;05;;;;1429;;191;Atlantic/Cape_Verde;2023-11-29;Cape Verde;17.15026, -25.02007
2509887;Vallehermosa;Vallehermosa;Vallehermosa,Vallehermoso;P;PPL;ES;Spain;;53;TF;38050;;2829;;187;Atlantic/Canary;2021-11-03;Spain;28.17944, -17.26664
