Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
9973325;Camden Park;Camden Park;;P;PPLX;AU;Australia;;05;48410;;;3080;;12;Australia/Adelaide;2019-07-18;Australia;-34.96857, 138.53957
10035407;City Beach;City Beach;;P;PPLX;AU;Australia;;08;51310;;;6443;;37;Australia/Perth;2019-07-18;Australia;-31.9344, 115.76174
10056974;Parkwood;Parkwood;;P;PPLX;AU;Australia;;08;51330;;;5877;;14;Australia/Perth;2019-07-18;Australia;-32.04913, 115.91838
10097515;West Mackay;West Mackay;;P;PPLX;AU;Australia;;04;34770;;;6339;;12;Australia/Brisbane;2019-07-18;Australia;-21.15467, 149.16181
10105672;Black River;Black River;;P;PPLX;AU;Australia;;04;37010;;;1485;;16;Australia/Brisbane;2019-07-18;Australia;-19.22517, 146.61787
10109910;White Hills;White Hills;;P;PPLX;AU;Australia;;07;22620;;;3157;;204;Australia/Melbourne;2019-07-18;Australia;-36.72875, 144.30525
11694936;West Wodonga;West Wodonga;;P;PPL;AU;Australia;;07;27170;;;14281;;175;Australia/Melbourne;2019-07-18;Australia;-36.12346, 146.85193
11704264;Bundaberg North;Bundaberg North;;P;PPLX;AU;Australia;;04;31820;;;5447;;11;Australia/Brisbane;2019-07-18;Australia;-24.84914, 152.34638
11704285;Port Pirie West;Port Pirie West;;P;PPLX;AU;Australia;;05;46450;;;2612;;8;Australia/Adelaide;2019-07-18;Australia;-33.1779, 137.9985
11704321;Meringandan West;Meringandan West;;P;PPLX;AU;Australia;;04;36910;;;2173;;541;Australia/Brisbane;2019-07-18;Australia;-27.41612, 151.88727
13118737;Weir Views;Weir Views;;P;PPL;AU;Australia;;07;24650;;;4390;;78;Australia/Melbourne;2024-11-05;Australia;-37.73116, 144.57578
13118739;Cobblebank;Cobblebank;;P;PPL;AU;Australia;;07;24650;;;3601;;122;Australia/Melbourne;2024-11-05;Australia;-37.70636, 144.60199
2062428;Maida Vale;Maida Vale;;P;PPLX;AU;Australia;;08;54200;;;4366;;67;Australia/Perth;2019-07-18;Australia;-31.95187, 116.02764
2064655;Old Noarlunga;Old Noarlunga;Noarlunga,Old Noarlunga;P;PPLX;AU;Australia;;05;45340;;;1407;;9;Australia/Adelaide;2019-07-21;Australia;-35.18209, 138.50138
2066756;Maylands;Maylands;Maylands,meiranzu,مے لینڈز، ویسٹرن آسٹریلیا,メイランズ;P;PPL;AU;Australia;;08;50420;;;13199;;21;Australia/Perth;2025-11-12;Australia;-31.93097, 115.89486
2068110;Kununurra;Kununurra;KNX,Kununarra,Kununurra,kananara,Кунунарра,კუნუნურა,カナナラ;P;PPL;AU;Australia;;08;59340;;;4515;;51;Australia/Perth;2025-11-12;Australia;-15.77825, 128.74208
2069375;Ingle Farm;Ingle Farm;Ingle Farm;P;PPLX;AU;Australia;;05;47140;;;8679;;62;Australia/Adelaide;2019-07-18;Australia;-34.83333, 138.63333
2069646;Hope Valley;Hope Valley;Hope Valley;P;PPLX;AU;Australia;;05;47700;;;8223;;132;Australia/Adelaide;2015-02-05;Australia;-34.83333, 138.7
2070830;Glenelg;Glenelg;Glenel'g,Glenelg,ge lai nei er ge,ge lian nai er,Гленельг,搿连乃尔,格萊內爾格;P;PPLX;AU;Australia;;05;40070;;;3623;;13;Australia/Adelaide;2019-07-18;Australia;-34.98079, 138.515
2142506;Yarragon;Yarragon;Jarragon,Yarragon,ya la gong,yaragon,Яррагон,ヤラゴン,亞拉貢;P;PPL;AU;Australia;;07;20830;;;1621;;86;Australia/Melbourne;2019-07-18;Australia;-38.20525, 146.06079
