Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
7535941;Olonkinbyen;Olonkinbyen;Olonkin City,Olonkinbienas,Olonkinbiene,Olonkinbjuehn,Olonkinbjuen,Olonkinbyen,Olonkinbīene,Olonkinstad,ao lun jin bai en,awlwnknbyn,Олонкинбюен,Олонкинбюэн,اولونکنبین,奥伦金拜恩;P;PPLA;SJ;;NO;22;2211;;;14;;1;Arctic/Longyearbyen;2013-07-08;;70.9221, -8.7187
2729907;Longyearbyen;Longyearbyen;LYR,Long'ir,Longijur,Longir,Longjerbiene,Longjir,Longjirbjuen osh,Longjyrbienas,Longjērbīene,Longyearbyen,Longyearbyur,Longyearbýur,Lonqyirbyuen,lang yi er cheng,langayrbyn,langyrbyn,lanyiyarpiyan,lanګyrbyn,long-ieobien,long-wiealeubwien,longiri,lwnghyarbyn,lwngyyrbyn,lwnqyyrbyn,lxng yeiy r beiyn,ronguierubin,Лонгийър,Лонгйир,Лонгйирбюен ош,Лонгйір,Лонгьир,Лонгїр,Лонгјир,לונגיירבין,لانګیربین,لانگایربین,لانگیربین,لونغياربين,لونقييربين,லாங்யியர்பியன்,ลองเยียร์เบียน,ლონგირი,ロングイェールビーン,朗伊爾城,롱위에아르뷔엔,롱이어비엔;P;PPLC;SJ;;NO;21;2111;;;2368;;1;Arctic/Longyearbyen;2022-01-04;;78.22334, 15.64689
